u,i,ts,label,idx,e_idx
2,4,2193.7660171984553,1,7195,7195
2,4,2193.8287841616498,1,7196,7196
2,4,2194.067374886395,1,7197,7197
2,4,2194.328029036201,0,7198,7198
2,4,2194.808315001649,0,7199,7199
1,4,2196.2178760826514,-1,7200,7200
2,4,2196.3198478184695,0,7201,7201
2,4,2196.3297629137824,0,7202,7202
1,3,2197.679089562317,-1,7203,7203
2,4,2198.8394222560296,0,7204,7204
1,3,2198.8421878158497,-1,7205,7205
1,4,2198.983656782404,-1,7206,7206
1,4,2199.260459542534,-1,7207,7207
1,4,2200.0280330715755,-1,7208,7208
1,3,2200.7503984808914,-1,7209,7209
2,4,2201.501332484451,0,7210,7210
1,3,2201.7505056799496,-1,7211,7211
2,4,2202.8661615562737,0,7212,7212
2,4,2203.381930718371,0,7213,7213
1,4,2204.4528562760975,-1,7214,7214
2,4,2205.0067003485365,0,7215,7215
2,4,2205.457558605683,0,7216,7216
1,3,2205.6048645912665,-1,7217,7217
2,3,2205.6632458383006,-1,7218,7218
2,4,2205.667108378413,1,7219,7219
2,4,2205.7159812840487,1,7220,7220
2,4,2205.760626875494,0,7221,7221
2,4,2205.787719307535,1,7222,7222
2,4,2205.7953652247365,1,7223,7223
2,4,2205.8478853159727,1,7224,7224
1,3,2206.3090740362236,-1,7225,7225
2,3,2206.321445164481,-1,7226,7226
2,4,2206.3361971683025,1,7227,7227
2,3,2206.3644019365365,-1,7228,7228
2,4,2206.37477686404,1,7229,7229
2,4,2206.429531755139,1,7230,7230
2,4,2206.444914691422,1,7231,7231
2,3,2206.4979763956194,-1,7232,7232
2,4,2206.5500778985224,1,7233,7233
2,4,2206.591894306743,1,7234,7234
1,3,2207.101963943012,-1,7235,7235
1,4,2207.139655594717,-1,7236,7236
2,4,2207.237160681844,1,7237,7237
1,4,2207.592399534522,-1,7238,7238
1,4,2208.0606761244508,-1,7239,7239
2,4,2208.2613849279364,0,7240,7240
2,4,2208.9106421769243,0,7241,7241
1,3,2208.9360622990193,-1,7242,7242
2,3,2208.9529433095345,-1,7243,7243
2,3,2208.969760608707,-1,7244,7244
2,4,2208.9752299175543,1,7245,7245
2,4,2208.994070906851,1,7246,7246
2,3,2208.9955856883216,-1,7247,7247
2,4,2209.0264805074153,1,7248,7248
2,4,2209.061416407197,1,7249,7249
2,4,2209.0769923020803,1,7250,7250
2,4,2209.1383224442493,1,7251,7251
2,4,2209.1509327918916,1,7252,7252
2,4,2209.175722380029,1,7253,7253
2,4,2209.19449163937,0,7254,7254
2,4,2209.2271460810703,1,7255,7255
2,4,2209.6503984513092,1,7256,7256
2,4,2209.7398483860256,0,7257,7257
2,4,2210.093633766026,0,7258,7258
1,3,2210.3997927191754,-1,7259,7259
2,3,2210.466670150093,-1,7260,7260
2,4,2210.4756819980116,1,7261,7261
2,4,2210.526340135734,1,7262,7262
2,4,2210.6812644815827,1,7263,7263
1,4,2210.7322492366743,-1,7264,7264
1,3,2211.818222942935,-1,7265,7265
2,3,2211.881024211862,-1,7266,7266
2,4,2211.8845489736113,1,7267,7267
2,3,2211.9997689646298,-1,7268,7268
2,4,2212.1101245957243,1,7269,7269
2,4,2212.215298977702,1,7270,7270
1,3,2213.5584231097637,-1,7271,7271
2,3,2213.650168230541,-1,7272,7272
2,4,2213.6636370328683,1,7273,7273
1,3,2213.7497619590054,-1,7274,7274
2,4,2213.826911190891,0,7275,7275
1,4,2214.2335580942,-1,7276,7276
2,4,2214.9783059147394,0,7277,7277
2,4,2215.008231096521,0,7278,7278
1,4,2215.123887504036,-1,7279,7279
1,4,2215.370452174648,-1,7280,7280
1,4,2215.4459316607063,-1,7281,7281
1,3,2216.298165034295,-1,7282,7282
2,4,2216.3595398350944,0,7283,7283
1,4,2216.5428264046227,-1,7284,7284
1,3,2217.418773385745,-1,7285,7285
2,3,2217.444055317783,-1,7286,7286
2,4,2217.4509511304286,1,7287,7287
2,3,2217.4519823840255,-1,7288,7288
1,4,2217.452685402723,-1,7289,7289
2,4,2217.461916629662,1,7290,7290
2,4,2217.487440185971,1,7291,7291
1,4,2217.523661881684,-1,7292,7292
2,4,2217.6968300822364,1,7293,7293
2,4,2219.417571450418,0,7294,7294
1,4,2220.182432807301,-1,7295,7295
1,3,2221.1039574137044,-1,7296,7296
1,4,2221.422638590618,-1,7297,7297
1,3,2222.3880339168827,-1,7298,7298
2,3,2222.4069155723614,-1,7299,7299
2,4,2222.418228714392,1,7300,7300
2,4,2222.484891542274,1,7301,7301
2,4,2222.533887434531,0,7302,7302
2,3,2222.5425849557964,-1,7303,7303
2,4,2222.5601966779045,1,7304,7304
2,4,2222.5683250741927,1,7305,7305
2,4,2222.591167016429,1,7306,7306
2,4,2222.6986355466156,1,7307,7307
1,4,2222.7765890518854,-1,7308,7308
2,4,2222.816056234052,1,7309,7309
2,4,2223.0129380935987,0,7310,7310
1,4,2224.9698750437087,-1,7311,7311
1,3,2225.06927421261,-1,7312,7312
1,4,2225.4733816662547,-1,7313,7313
1,4,2225.5503333868346,-1,7314,7314
1,4,2225.8686830028237,-1,7315,7315
1,4,2226.478896910325,-1,7316,7316
2,4,2228.954800068534,0,7317,7317
1,3,2229.3513083571256,-1,7318,7318
2,3,2229.3581509303112,-1,7319,7319
2,4,2229.375621333139,1,7320,7320
2,4,2229.4757845805957,1,7321,7321
2,4,2230.408377335509,0,7322,7322
2,4,2230.439451824705,0,7323,7323
1,4,2231.1407557787343,-1,7324,7324
2,4,2231.5009080026252,0,7325,7325
1,3,2231.636358371228,-1,7326,7326
2,3,2231.641048372145,-1,7327,7327
2,4,2231.8750731305263,1,7328,7328
2,4,2231.9347934091297,1,7329,7329
1,3,2232.019961384852,-1,7330,7330
2,3,2232.2911251837286,-1,7331,7331
2,4,2232.2999935773983,0,7332,7332
2,4,2232.345110573275,1,7333,7333
1,3,2232.7239103692145,-1,7334,7334
1,3,2233.693843498135,-1,7335,7335
2,3,2233.757546513378,-1,7336,7336
2,4,2233.8584661992427,1,7337,7337
1,4,2233.9698159785426,-1,7338,7338
1,3,2234.2018163719877,-1,7339,7339
2,3,2234.2785203405274,-1,7340,7340
2,4,2234.3123606726003,1,7341,7341
2,4,2234.358222344473,1,7342,7342
2,4,2234.4353687051434,1,7343,7343
1,3,2235.881211721491,-1,7344,7344
2,3,2235.888105406769,-1,7345,7345
2,4,2235.957808022748,1,7346,7346
2,4,2235.9607948783414,1,7347,7347
2,4,2235.9849831850092,1,7348,7348
2,4,2236.7779756093105,0,7349,7349
1,3,2237.380330210846,-1,7350,7350
2,4,2238.6414071312806,0,7351,7351
1,3,2238.9177360924164,-1,7352,7352
2,4,2238.971334997132,0,7353,7353
2,3,2239.0159722436265,-1,7354,7354
1,4,2239.0462059865645,-1,7355,7355
1,4,2239.1259088306165,-1,7356,7356
2,4,2239.3262006323216,0,7357,7357
1,3,2241.2916302002586,-1,7358,7358
1,4,2241.7643638191867,-1,7359,7359
2,4,2241.9995157329026,0,7360,7360
2,4,2242.342716576807,0,7361,7361
1,4,2242.594259616489,-1,7362,7362
2,4,2243.126729677793,0,7363,7363
2,4,2244.8753548611044,0,7364,7364
1,3,2245.7649874455296,-1,7365,7365
1,3,2246.668310871034,-1,7366,7366
2,3,2246.6754783617985,-1,7367,7367
1,4,2246.866580336713,-1,7368,7368
2,4,2247.12707006336,0,7369,7369
1,4,2247.319265549301,-1,7370,7370
2,4,2248.1707772034624,0,7371,7371
2,4,2249.117965476297,0,7372,7372
2,4,2250.6412752433525,0,7373,7373
2,4,2250.875276891632,0,7374,7374
1,3,2252.2253054461335,-1,7375,7375
1,3,2252.4265049747532,-1,7376,7376
2,3,2252.4311693481864,-1,7377,7377
2,3,2252.4857332956026,-1,7378,7378
2,4,2252.64651062,1,7379,7379
2,4,2252.681637360764,1,7380,7380
2,4,2252.9793968719255,1,7381,7381
1,4,2253.289838056698,-1,7382,7382
2,4,2253.440518276697,0,7383,7383
2,4,2253.6434029282555,0,7384,7384
1,3,2253.701572452338,-1,7385,7385
1,4,2253.999560091497,-1,7386,7386
2,4,2254.2910382049254,0,7387,7387
1,4,2255.971759764045,-1,7388,7388
1,3,2256.051744780579,-1,7389,7389
2,3,2256.3711862263444,-1,7390,7390
2,4,2256.381241840217,1,7391,7391
2,4,2256.39256371562,1,7392,7392
2,4,2256.4567627271645,0,7393,7393
2,4,2256.475349071584,1,7394,7394
2,4,2257.464268565389,0,7395,7395
2,4,2257.6067488518306,0,7396,7396
2,4,2259.3041324915343,0,7397,7397
1,3,2259.4526398625007,-1,7398,7398
1,4,2259.9642316140157,-1,7399,7399
1,3,2260.5689823981625,-1,7400,7400
1,4,2261.1142137312254,-1,7401,7401
2,4,2261.2549069867455,0,7402,7402
1,3,2261.6485449207453,-1,7403,7403
1,3,2262.4386350009954,-1,7404,7404
2,3,2262.5503573163555,-1,7405,7405
2,3,2262.60237113273,-1,7406,7406
2,4,2262.647186425474,1,7407,7407
2,4,2262.647426261007,1,7408,7408
2,4,2262.691961965953,1,7409,7409
1,3,2262.7113384324907,-1,7410,7410
2,4,2262.7197511229756,1,7411,7411
2,4,2262.732219770069,1,7412,7412
2,3,2262.763058524763,-1,7413,7413
2,4,2262.797309253672,1,7414,7414
2,4,2262.8168383737284,1,7415,7415
1,3,2263.818077262371,-1,7416,7416
2,3,2263.8748912270826,-1,7417,7417
2,3,2263.8817093590746,-1,7418,7418
2,4,2263.9023713277306,1,7419,7419
2,3,2263.9127020020724,-1,7420,7420
2,4,2263.9550734635836,1,7421,7421
2,4,2263.9808301991975,1,7422,7422
2,4,2264.092977264563,1,7423,7423
2,4,2264.138972531324,1,7424,7424
2,4,2264.7067946069333,0,7425,7425
2,4,2264.7625350009484,0,7426,7426
1,4,2266.9042379728908,-1,7427,7427
2,4,2267.237017685982,0,7428,7428
2,4,2268.009760512191,0,7429,7429
2,4,2268.1114738566425,0,7430,7430
2,4,2268.9185847257995,0,7431,7431
1,3,2269.1910942925465,-1,7432,7432
1,4,2269.2125850556276,-1,7433,7433
1,4,2270.0254646504227,-1,7434,7434
1,3,2270.103808870014,-1,7435,7435
2,3,2270.151906246378,-1,7436,7436
2,4,2270.2269162293337,1,7437,7437
2,3,2270.28758126903,-1,7438,7438
2,4,2270.3929241823566,1,7439,7439
2,4,2270.4213379343246,1,7440,7440
2,4,2270.4282349985883,1,7441,7441
2,4,2270.4493370029795,1,7442,7442
2,4,2271.257391019502,0,7443,7443
2,4,2271.4707119377476,0,7444,7444
1,3,2272.3130656968992,-1,7445,7445
2,4,2273.334673102227,0,7446,7446
1,4,2273.6840044657765,-1,7447,7447
1,4,2274.3269969503745,-1,7448,7448
1,4,2274.330187781386,-1,7449,7449
1,4,2274.856470134726,-1,7450,7450
2,4,2275.78360307285,0,7451,7451
2,4,2275.9084024566087,0,7452,7452
1,4,2277.3382587592396,-1,7453,7453
1,4,2278.237764059591,-1,7454,7454
2,4,2278.516175297298,0,7455,7455
1,4,2278.7843062779966,-1,7456,7456
2,4,2280.254060674997,0,7457,7457
2,4,2280.471864191642,0,7458,7458
1,3,2280.5614380530888,-1,7459,7459
2,3,2280.574250673969,-1,7460,7460
2,3,2280.5777664890516,-1,7461,7461
2,4,2280.6376159179154,1,7462,7462
2,4,2280.650093732165,1,7463,7463
2,4,2280.714084361967,1,7464,7464
2,4,2280.716436715732,1,7465,7465
2,4,2280.777908510185,1,7466,7466
2,4,2280.7797961063015,1,7467,7467
2,4,2281.7124442211593,0,7468,7468
1,4,2281.789977952809,-1,7469,7469
2,4,2282.8448958280064,0,7470,7470
1,3,2283.029207016197,-1,7471,7471
2,3,2283.2583903696986,-1,7472,7472
2,4,2283.3100593048903,1,7473,7473
2,4,2283.370892781503,1,7474,7474
2,4,2283.3735000593106,1,7475,7475
2,4,2284.064068666974,0,7476,7476
1,4,2286.4138576837117,-1,7477,7477
2,4,2286.782653917177,0,7478,7478
1,3,2287.3981776282003,-1,7479,7479
1,3,2287.852436425788,-1,7480,7480
2,3,2287.8917735862383,-1,7481,7481
2,3,2287.895466097922,-1,7482,7482
2,4,2287.939941981646,1,7483,7483
2,3,2287.9564087533713,-1,7484,7484
2,4,2287.9642009570907,1,7485,7485
2,4,2288.0147538305987,1,7486,7486
2,4,2288.0259504169003,1,7487,7487
2,4,2288.0672364928646,1,7488,7488
2,4,2289.2142947878983,0,7489,7489
2,4,2289.4220465446156,0,7490,7490
1,4,2289.5564785733145,-1,7491,7491
2,4,2290.3252482128732,0,7492,7492
2,4,2290.6395418349907,0,7493,7493
1,4,2290.890107155564,-1,7494,7494
1,4,2291.033371639025,-1,7495,7495
1,4,2291.9607133173213,-1,7496,7496
1,3,2292.668593074671,-1,7497,7497
1,4,2292.672420931529,-1,7498,7498
1,3,2292.7999273675428,-1,7499,7499
2,3,2292.895578124352,-1,7500,7500
2,4,2292.904563864774,1,7501,7501
2,4,2292.914181755401,1,7502,7502
2,4,2293.153256951922,1,7503,7503
1,4,2293.6010261527585,-1,7504,7504
2,4,2293.9137930785346,0,7505,7505
2,4,2295.4913764254748,0,7506,7506
1,3,2296.2834614609596,-1,7507,7507
2,3,2296.3000607766216,-1,7508,7508
2,4,2296.310120525405,1,7509,7509
2,4,2296.372262757261,1,7510,7510
2,4,2296.3753957120334,0,7511,7511
2,4,2296.4275270389203,0,7512,7512
1,4,2296.9009706885768,-1,7513,7513
2,4,2297.4953261432242,0,7514,7514
1,4,2297.9410775295637,-1,7515,7515
1,3,2298.2166523593896,-1,7516,7516
2,4,2298.2365196892124,0,7517,7517
2,4,2298.273617093304,0,7518,7518
2,3,2298.2763610778306,-1,7519,7519
2,4,2298.2982098650073,1,7520,7520
2,3,2298.467262363441,-1,7521,7521
2,4,2298.5352674232067,1,7522,7522
2,4,2299.7363317117633,0,7523,7523
1,3,2300.7894400794385,-1,7524,7524
1,3,2300.9409272008543,-1,7525,7525
2,3,2300.9879561195607,-1,7526,7526
2,4,2300.990250998511,1,7527,7527
2,4,2301.007242739455,1,7528,7528
2,4,2301.0858294448694,1,7529,7529
2,4,2301.104460423151,1,7530,7530
2,4,2301.314334814221,0,7531,7531
1,4,2303.3599191354724,-1,7532,7532
1,3,2303.375466247659,-1,7533,7533
1,3,2304.306988732035,-1,7534,7534
2,3,2304.333988750756,-1,7535,7535
2,3,2304.4065104573788,-1,7536,7536
2,4,2304.406951043157,1,7537,7537
2,4,2304.408781625913,0,7538,7538
2,4,2304.4293863170587,1,7539,7539
2,4,2304.433417894809,1,7540,7540
2,4,2304.4423982146714,1,7541,7541
2,4,2304.462890666338,1,7542,7542
2,4,2304.541035905604,1,7543,7543
2,4,2304.977380734451,0,7544,7544
1,4,2306.838611734353,-1,7545,7545
2,4,2306.9753334198167,0,7546,7546
1,3,2308.9586963274037,-1,7547,7547
2,3,2308.9907968290922,-1,7548,7548
2,4,2308.992281644692,1,7549,7549
2,4,2309.1430574170536,0,7550,7550
2,3,2309.191607435525,-1,7551,7551
2,4,2309.2119145715374,1,7552,7552
2,4,2309.2448366926496,1,7553,7553
2,4,2309.266683816014,1,7554,7554
2,4,2309.295463690519,1,7555,7555
1,4,2310.0233180502255,-1,7556,7556
1,3,2310.328494421067,-1,7557,7557
2,4,2311.299181041797,0,7558,7558
1,4,2311.3722634432092,-1,7559,7559
1,4,2311.8676034026284,-1,7560,7560
2,4,2312.7639258397066,0,7561,7561
2,4,2312.901351887436,0,7562,7562
2,4,2313.2395949944034,0,7563,7563
1,3,2313.460144495059,-1,7564,7564
1,4,2313.9054560136046,-1,7565,7565
1,4,2314.773009065959,-1,7566,7566
2,4,2315.10446738171,0,7567,7567
2,4,2315.311370164982,0,7568,7568
1,3,2315.4619318537643,-1,7569,7569
2,3,2315.506343510242,-1,7570,7570
2,3,2315.54371831689,-1,7571,7571
2,3,2315.547140999184,-1,7572,7572
2,4,2315.5479801031925,1,7573,7573
2,4,2315.575588211401,1,7574,7574
2,4,2315.5913546644624,1,7575,7575
2,4,2315.5942191491295,1,7576,7576
2,4,2315.594242064074,1,7577,7577
2,4,2315.5970349852646,1,7578,7578
2,4,2315.6902925912777,1,7579,7579
2,4,2315.7035218360443,0,7580,7580
2,4,2317.507152308269,0,7581,7581
1,3,2318.1879564359037,-1,7582,7582
1,3,2318.2003336118178,-1,7583,7583
2,3,2318.205620259082,-1,7584,7584
2,3,2318.2588152834014,-1,7585,7585
2,4,2318.405486744374,1,7586,7586
2,4,2318.4736458757743,0,7587,7587
2,4,2318.4746588922453,0,7588,7588
2,4,2318.5506397780982,1,7589,7589
2,3,2318.5845958972163,-1,7590,7590
2,4,2318.596973193275,0,7591,7591
2,4,2318.6065778920397,1,7592,7592
2,4,2318.626976316781,1,7593,7593
2,4,2318.976504410056,0,7594,7594
1,3,2319.5516239324415,-1,7595,7595
2,3,2319.5712305609827,-1,7596,7596
2,4,2319.6023823061314,1,7597,7597
2,4,2319.7293396379273,1,7598,7598
1,4,2319.7653670682885,-1,7599,7599
1,3,2319.9925996427305,-1,7600,7600
2,4,2320.726284445274,0,7601,7601
1,4,2321.6316713986653,-1,7602,7602
2,4,2321.7101263979675,0,7603,7603
1,3,2321.733476356124,-1,7604,7604
2,4,2321.8701406646564,0,7605,7605
2,4,2322.004649775914,0,7606,7606
2,4,2322.2761316144724,0,7607,7607
2,4,2322.546692559562,0,7608,7608
2,4,2323.8790408368222,0,7609,7609
1,4,2325.9799234965285,-1,7610,7610
1,3,2326.250230034258,-1,7611,7611
1,4,2326.2671407510725,-1,7612,7612
1,4,2326.575734083588,-1,7613,7613
2,4,2327.0804909036383,0,7614,7614
2,4,2328.2837200492813,0,7615,7615
1,3,2329.3156240618705,-1,7616,7616
1,3,2331.068323884234,-1,7617,7617
2,3,2331.2673543636106,-1,7618,7618
1,3,2331.267695469768,-1,7619,7619
2,3,2331.3445608133206,-1,7620,7620
2,3,2331.3590921762843,-1,7621,7621
2,4,2331.3930134844486,1,7622,7622
2,4,2331.408433371905,1,7623,7623
2,4,2331.4520852404203,1,7624,7624
2,4,2331.560707757837,1,7625,7625
2,4,2331.630992542726,1,7626,7626
2,4,2331.9225320781193,0,7627,7627
2,4,2332.485255144405,0,7628,7628
1,4,2332.7240825088334,-1,7629,7629
2,4,2333.9376550122197,0,7630,7630
1,4,2334.160016331582,-1,7631,7631
1,3,2334.2823756278135,-1,7632,7632
2,3,2334.4137325502343,-1,7633,7633
1,4,2335.9341480149687,-1,7634,7634
1,3,2336.4074621264763,-1,7635,7635
2,4,2338.1957428935925,0,7636,7636
1,3,2338.957484910817,-1,7637,7637
2,4,2339.8340035160345,0,7638,7638
2,4,2340.3052519949024,0,7639,7639
1,3,2340.6662436159017,-1,7640,7640
1,4,2340.6905325886646,-1,7641,7641
1,4,2340.8466600006136,-1,7642,7642
1,4,2342.2829139837168,-1,7643,7643
1,3,2343.083352297765,-1,7644,7644
2,4,2343.460533763342,0,7645,7645
2,4,2343.4898963036026,0,7646,7646
1,3,2344.8724030486187,-1,7647,7647
2,3,2345.0300713360443,-1,7648,7648
2,4,2345.1392982592706,1,7649,7649
1,3,2345.591903455733,-1,7650,7650
1,4,2345.6138440875106,-1,7651,7651
2,4,2346.0907128475096,0,7652,7652
1,4,2346.1834590391677,-1,7653,7653
2,4,2346.3353010273454,0,7654,7654
2,4,2346.492896194304,0,7655,7655
2,4,2347.3665208294415,0,7656,7656
1,4,2347.5935810340006,-1,7657,7657
1,3,2349.7690968805264,-1,7658,7658
2,3,2349.7869764354027,-1,7659,7659
2,4,2352.102871283094,0,7660,7660
2,4,2352.9314291903606,0,7661,7661
2,4,2352.9943700707418,0,7662,7662
1,3,2353.1784142651786,-1,7663,7663
2,4,2353.759565571356,0,7664,7664
2,4,2354.1431394761016,0,7665,7665
2,4,2354.845883548401,0,7666,7666
1,4,2355.5488102493273,-1,7667,7667
1,3,2355.817042630547,-1,7668,7668
2,3,2355.8434538859246,-1,7669,7669
2,4,2355.9869366225644,1,7670,7670
2,3,2356.1518028406103,-1,7671,7671
1,3,2356.1697138383497,-1,7672,7672
2,3,2356.277414607753,-1,7673,7673
2,4,2356.4901454257165,1,7674,7674
1,4,2356.574869652395,-1,7675,7675
2,4,2357.1397993962673,0,7676,7676
1,4,2357.456902915933,-1,7677,7677
2,4,2358.2470480075226,0,7678,7678
2,4,2358.27946260262,0,7679,7679
2,4,2358.5066753854207,0,7680,7680
2,4,2358.5763533076715,0,7681,7681
1,3,2359.2718528212235,-1,7682,7682
1,4,2359.2981116930223,-1,7683,7683
1,4,2359.416709257517,-1,7684,7684
1,4,2360.242732850002,-1,7685,7685
1,4,2360.3303201740773,-1,7686,7686
2,4,2360.3402396243146,0,7687,7687
1,3,2360.840703495557,-1,7688,7688
1,3,2361.3239277492667,-1,7689,7689
1,4,2361.7285554303517,-1,7690,7690
1,4,2362.2042606217206,-1,7691,7691
2,4,2363.035330084213,0,7692,7692
1,4,2363.4745471036836,-1,7693,7693
2,4,2363.5217001889937,0,7694,7694
1,3,2363.874869178584,-1,7695,7695
2,3,2364.0428387823567,-1,7696,7696
2,4,2364.060776927028,0,7697,7697
2,4,2364.067299730415,1,7698,7698
2,4,2364.147234247531,1,7699,7699
2,4,2364.2218643166916,1,7700,7700
2,4,2364.8158103662695,0,7701,7701
2,4,2365.8962230059856,0,7702,7702
2,4,2366.2686498877674,0,7703,7703
2,4,2366.862765932806,0,7704,7704
1,4,2368.4767288803496,-1,7705,7705
2,4,2369.072126204395,0,7706,7706
1,4,2369.8444312056627,-1,7707,7707
2,4,2370.3579301260397,0,7708,7708
1,3,2371.663266465966,-1,7709,7709
2,3,2371.80780398813,-1,7710,7710
2,4,2371.8193042970775,1,7711,7711
2,4,2371.8257597100137,1,7712,7712
2,4,2371.989969624409,1,7713,7713
1,3,2372.5733066142807,-1,7714,7714
2,3,2372.6227262310717,-1,7715,7715
2,4,2372.642676265429,1,7716,7716
1,4,2372.658931611832,-1,7717,7717
2,4,2372.878635184399,1,7718,7718
2,4,2372.9633894049,1,7719,7719
1,4,2373.379787460098,-1,7720,7720
2,4,2374.145841248207,0,7721,7721
1,4,2374.694387437423,-1,7722,7722
1,3,2375.18657577319,-1,7723,7723
2,3,2375.189862091302,-1,7724,7724
2,4,2375.2423269892492,1,7725,7725
2,4,2375.5017537638555,1,7726,7726
1,4,2375.615535309236,-1,7727,7727
1,3,2377.623727764063,-1,7728,7728
1,3,2377.804007315137,-1,7729,7729
2,3,2377.810695799408,-1,7730,7730
2,4,2377.8613183854713,1,7731,7731
2,4,2377.8811371300994,1,7732,7732
2,4,2377.9057815635897,1,7733,7733
2,4,2377.912802277081,1,7734,7734
1,4,2378.2707862601605,-1,7735,7735
2,4,2378.5266212861548,0,7736,7736
1,4,2378.71448113815,-1,7737,7737
2,4,2379.0498083803586,0,7738,7738
1,3,2379.378898688875,-1,7739,7739
2,3,2379.3841793753973,-1,7740,7740
2,3,2379.409508428573,-1,7741,7741
2,4,2379.4149561465383,1,7742,7742
2,4,2379.4177062782583,1,7743,7743
2,4,2379.422417575696,1,7744,7744
2,3,2379.4546501639443,-1,7745,7745
2,4,2379.46639888097,1,7746,7746
2,4,2379.484253494698,1,7747,7747
2,4,2379.612249845816,1,7748,7748
2,4,2379.729459280779,0,7749,7749
2,4,2380.1429428980505,0,7750,7750
2,4,2380.3825879337883,0,7751,7751
2,4,2381.1375998875887,0,7752,7752
2,4,2382.1033558646986,0,7753,7753
1,3,2382.771652581831,-1,7754,7754
1,3,2382.8894362382525,-1,7755,7755
2,3,2382.935883717986,-1,7756,7756
2,3,2382.9651570519773,-1,7757,7757
2,4,2383.089057996415,1,7758,7758
2,4,2383.1180384904565,1,7759,7759
2,3,2383.148800492059,-1,7760,7760
2,4,2383.2892217835506,1,7761,7761
2,4,2383.348877418974,1,7762,7762
1,4,2383.7365377100577,-1,7763,7763
2,4,2384.2799082627503,0,7764,7764
2,4,2384.4244768521803,0,7765,7765
2,4,2385.288082135567,0,7766,7766
2,4,2385.371669537884,0,7767,7767
2,4,2385.4033725333206,0,7768,7768
1,3,2385.9756101867924,-1,7769,7769
2,4,2386.6420977888706,0,7770,7770
2,3,2386.707214198874,-1,7771,7771
2,4,2386.8237219882453,1,7772,7772
1,4,2387.823468469559,-1,7773,7773
1,4,2388.763037775995,-1,7774,7774
1,4,2388.989823670768,-1,7775,7775
2,4,2389.615526668478,0,7776,7776
2,4,2390.5312670968992,0,7777,7777
1,4,2390.7400436698586,-1,7778,7778
2,4,2390.879593880795,0,7779,7779
1,3,2391.1890098036956,-1,7780,7780
2,3,2391.206218525336,-1,7781,7781
2,4,2391.343896379407,1,7782,7782
2,4,2391.476990329596,1,7783,7783
2,4,2391.5647951416813,1,7784,7784
1,4,2391.689168445101,-1,7785,7785
2,4,2392.16577562767,0,7786,7786
1,4,2392.818483313353,-1,7787,7787
1,3,2393.73801629697,-1,7788,7788
2,3,2393.840384309317,-1,7789,7789
2,3,2393.8503516844617,-1,7790,7790
2,4,2393.858021853878,1,7791,7791
2,4,2393.953936537267,1,7792,7792
1,4,2394.110723078324,-1,7793,7793
2,4,2394.248862011942,0,7794,7794
2,4,2395.3968841190867,0,7795,7795
2,4,2395.494676875255,0,7796,7796
2,4,2396.5568423585983,0,7797,7797
1,4,2396.9477662759614,-1,7798,7798
1,4,2398.831349163825,-1,7799,7799
1,3,2398.8997698175885,-1,7800,7800
1,3,2400.9017741626694,-1,7801,7801
2,3,2400.917992422906,-1,7802,7802
2,3,2400.9691705559867,-1,7803,7803
2,4,2400.995703865946,1,7804,7804
2,4,2401.7261310364597,0,7805,7805
2,4,2401.987180795306,0,7806,7806
1,3,2402.282632205094,-1,7807,7807
2,4,2402.9378446877927,0,7808,7808
1,3,2402.953164193684,-1,7809,7809
2,3,2402.9567272281733,-1,7810,7810
2,4,2403.3472123567017,1,7811,7811
1,3,2403.462569915734,-1,7812,7812
2,4,2404.5736574750886,0,7813,7813
2,4,2405.2191458880297,0,7814,7814
2,4,2405.655749819407,0,7815,7815
1,3,2405.6710910070824,-1,7816,7816
2,4,2406.1217562878282,0,7817,7817
1,4,2406.556728873529,-1,7818,7818
2,4,2407.503193420946,0,7819,7819
2,4,2407.7662459782673,0,7820,7820
1,4,2407.8551083809484,-1,7821,7821
1,3,2407.9853396577096,-1,7822,7822
1,4,2408.214420747208,-1,7823,7823
1,3,2408.234048429589,-1,7824,7824
2,4,2408.323667659618,0,7825,7825
1,4,2409.5324375825007,-1,7826,7826
2,4,2409.5774019904425,0,7827,7827
1,4,2409.837357496323,-1,7828,7828
2,4,2409.9801396492758,0,7829,7829
1,3,2411.46774067031,-1,7830,7830
2,4,2411.9295178502293,0,7831,7831
1,3,2412.0763901154833,-1,7832,7832
1,3,2413.053177047719,-1,7833,7833
2,3,2413.093432478391,-1,7834,7834
1,3,2413.139635949757,-1,7835,7835
2,4,2413.318251740669,1,7836,7836
2,4,2413.3253791673746,1,7837,7837
2,4,2413.366355281627,1,7838,7838
2,3,2413.3680312096103,-1,7839,7839
2,4,2413.3797381079657,1,7840,7840
2,4,2413.4138393272924,1,7841,7841
2,4,2414.2627819499617,0,7842,7842
1,4,2415.433284151618,-1,7843,7843
2,4,2415.6464600137565,0,7844,7844
2,4,2415.8165229133906,0,7845,7845
2,4,2416.5616662263583,0,7846,7846
1,4,2416.7435734517867,-1,7847,7847
1,3,2416.919719650652,-1,7848,7848
1,3,2417.169566588063,-1,7849,7849
2,3,2417.23882835896,-1,7850,7850
2,4,2417.2684482370128,1,7851,7851
2,4,2417.3366393491356,1,7852,7852
2,3,2417.378768354722,-1,7853,7853
2,4,2417.3798916292917,1,7854,7854
2,4,2417.383374177359,1,7855,7855
2,4,2417.408246181029,1,7856,7856
1,4,2417.4375464141017,-1,7857,7857
2,4,2417.490145345825,1,7858,7858
1,4,2418.7977765519013,-1,7859,7859
