u,i,ts,label,idx,e_idx
1,4,4148.128662241581,-1,8883,8883
1,3,4149.624864720181,-1,8884,8884
2,3,4149.641573277197,-1,8885,8885
1,3,4151.28744668134,-1,8886,8886
2,4,4151.320193578309,0,8887,8887
2,3,4151.435858434074,-1,8888,8888
2,4,4151.479075681677,1,8889,8889
1,4,4152.011230299678,-1,8890,8890
2,4,4152.071225796425,0,8891,8891
2,4,4152.074886855841,0,8892,8892
1,4,4152.260841420389,-1,8893,8893
1,4,4152.725277755117,-1,8894,8894
1,4,4153.3159295606565,-1,8895,8895
1,4,4153.380215696109,-1,8896,8896
1,3,4153.639873299699,-1,8897,8897
2,3,4153.706352831624,-1,8898,8898
2,3,4153.735229191654,-1,8899,8899
2,4,4153.779118705271,1,8900,8900
2,3,4153.853736358386,-1,8901,8901
2,4,4153.9072510904025,0,8902,8902
2,4,4154.026360432429,1,8903,8903
1,3,4154.2141211356875,-1,8904,8904
2,3,4154.248157363149,-1,8905,8905
2,4,4154.273078046504,1,8906,8906
2,3,4154.275297272728,-1,8907,8907
2,4,4154.283045878092,1,8908,8908
2,3,4154.527288979513,-1,8909,8909
2,4,4154.545407728234,1,8910,8910
1,4,4155.200477065223,-1,8911,8911
1,3,4156.740325620452,-1,8912,8912
2,3,4156.750405081448,-1,8913,8913
2,4,4156.777187764354,1,8914,8914
2,3,4156.983203832039,-1,8915,8915
2,4,4157.159093192995,1,8916,8916
1,4,4157.673280508971,-1,8917,8917
2,4,4158.178230155778,0,8918,8918
1,4,4158.99064010422,-1,8919,8919
2,4,4159.1733664361145,0,8920,8920
1,4,4159.65670333031,-1,8921,8921
2,4,4159.9188725837985,0,8922,8922
1,3,4160.308924335468,-1,8923,8923
2,3,4160.31165263371,-1,8924,8924
1,3,4161.36644050479,-1,8925,8925
1,3,4161.414229550776,-1,8926,8926
1,4,4166.449033742186,-1,8927,8927
2,4,4168.212725595338,0,8928,8928
1,4,4168.449849545823,-1,8929,8929
2,4,4168.668758571025,0,8930,8930
2,4,4169.056988067181,0,8931,8931
1,4,4169.448216555157,-1,8932,8932
2,4,4169.928083582295,0,8933,8933
1,4,4170.081191991158,-1,8934,8934
2,4,4170.463264489673,0,8935,8935
1,4,4170.939117733172,-1,8936,8936
1,4,4172.421986902996,-1,8937,8937
1,4,4172.586463116606,-1,8938,8938
1,4,4172.793346891033,-1,8939,8939
1,4,4172.794846647538,-1,8940,8940
1,3,4174.008848012903,-1,8941,8941
1,3,4174.156444188206,-1,8942,8942
2,3,4174.365250722765,-1,8943,8943
2,4,4174.462146813499,1,8944,8944
1,4,4175.10592139931,-1,8945,8945
1,3,4175.802426027218,-1,8946,8946
2,3,4175.970461776926,-1,8947,8947
2,4,4175.974090527054,1,8948,8948
2,4,4176.208063620286,0,8949,8949
1,4,4178.417072810254,-1,8950,8950
1,4,4178.495687016283,-1,8951,8951
1,4,4178.564407616544,-1,8952,8952
1,4,4179.993575907487,-1,8953,8953
1,4,4180.988110574991,-1,8954,8954
1,4,4181.121707587346,-1,8955,8955
1,4,4181.140310156526,-1,8956,8956
1,4,4181.5413455930975,-1,8957,8957
1,4,4182.2574314600515,-1,8958,8958
2,4,4184.053120864902,0,8959,8959
1,4,4184.228418055637,-1,8960,8960
1,4,4184.241250576199,-1,8961,8961
2,4,4186.122901277095,0,8962,8962
1,3,4186.668047681486,-1,8963,8963
2,4,4186.754955765391,0,8964,8964
2,3,4186.889818899566,-1,8965,8965
2,4,4187.000087511562,1,8966,8966
1,4,4187.2608418988175,-1,8967,8967
2,4,4187.300001102394,0,8968,8968
1,3,4187.682094389528,-1,8969,8969
2,3,4187.713517398268,-1,8970,8970
2,4,4187.743258887892,1,8971,8971
1,3,4188.291301735949,-1,8972,8972
2,4,4188.384358779049,0,8973,8973
2,3,4188.4471896451305,-1,8974,8974
2,4,4188.4590881418435,1,8975,8975
1,3,4188.909117261845,-1,8976,8976
1,4,4189.219949289005,-1,8977,8977
1,4,4189.475534417849,-1,8978,8978
1,3,4190.345930041263,-1,8979,8979
1,4,4191.27012503752,-1,8980,8980
1,3,4193.401939366761,-1,8981,8981
1,4,4194.314354475075,-1,8982,8982
1,4,4194.848025665648,-1,8983,8983
2,4,4195.770446922581,0,8984,8984
1,3,4196.452121154464,-1,8985,8985
2,4,4197.413269689166,0,8986,8986
1,4,4197.731053578587,-1,8987,8987
1,3,4199.528781029188,-1,8988,8988
2,3,4199.610898002433,-1,8989,8989
2,4,4199.617280732661,1,8990,8990
1,4,4201.692134111448,-1,8991,8991
1,3,4202.391072141986,-1,8992,8992
2,4,4202.957629960187,0,8993,8993
1,4,4202.982080839264,-1,8994,8994
2,4,4204.593768678403,0,8995,8995
2,4,4205.572542259208,0,8996,8996
1,3,4205.897732140279,-1,8997,8997
1,3,4206.260281763004,-1,8998,8998
1,3,4207.039852025224,-1,8999,8999
1,3,4207.7668568274175,-1,9000,9000
1,3,4207.955454539412,-1,9001,9001
2,3,4207.997321032092,-1,9002,9002
2,3,4208.06147215889,-1,9003,9003
2,4,4208.140312995932,1,9004,9004
2,4,4208.398431676381,0,9005,9005
1,4,4208.6151474113385,-1,9006,9006
1,3,4208.945141781006,-1,9007,9007
2,3,4209.142437404905,-1,9008,9008
2,4,4209.177727210756,1,9009,9009
1,4,4209.257227577954,-1,9010,9010
1,3,4210.344717604698,-1,9011,9011
2,3,4210.372543070163,-1,9012,9012
1,4,4210.381189042743,-1,9013,9013
2,4,4210.455393821786,1,9014,9014
1,4,4211.323003900763,-1,9015,9015
1,3,4212.542163625528,-1,9016,9016
2,3,4212.662007390374,-1,9017,9017
2,4,4212.665098127101,1,9018,9018
1,4,4212.721389917004,-1,9019,9019
2,4,4212.845307883242,0,9020,9020
2,4,4213.5324454939055,0,9021,9021
1,4,4214.237324719039,-1,9022,9022
1,4,4215.500845591508,-1,9023,9023
1,3,4215.797840836091,-1,9024,9024
2,3,4215.948527972666,-1,9025,9025
2,3,4215.970189319878,-1,9026,9026
2,4,4215.990304114052,1,9027,9027
2,4,4216.092489532015,1,9028,9028
2,4,4216.198335186418,0,9029,9029
1,4,4216.515381107376,-1,9030,9030
2,4,4216.606781531677,0,9031,9031
1,3,4216.8903621183945,-1,9032,9032
2,3,4216.929404637262,-1,9033,9033
2,4,4216.963785857998,1,9034,9034
2,3,4217.034210415897,-1,9035,9035
2,4,4217.047873871887,1,9036,9036
1,3,4217.095938026979,-1,9037,9037
2,3,4217.137001284038,-1,9038,9038
2,4,4217.183855207756,1,9039,9039
1,3,4218.206552974048,-1,9040,9040
1,4,4218.537576281002,-1,9041,9041
1,4,4218.80137121412,-1,9042,9042
2,4,4219.383391542331,0,9043,9043
1,3,4220.948552725557,-1,9044,9044
2,3,4220.985979887397,-1,9045,9045
2,4,4221.050790918484,0,9046,9046
2,3,4221.090570573488,-1,9047,9047
2,4,4221.095868475024,1,9048,9048
2,4,4221.097550999046,1,9049,9049
2,4,4221.119911581414,0,9050,9050
1,3,4221.287935269938,-1,9051,9051
1,4,4221.555045022684,-1,9052,9052
1,3,4222.4763393208,-1,9053,9053
2,3,4222.480668979111,-1,9054,9054
2,4,4222.545133896836,1,9055,9055
2,3,4222.611702584452,-1,9056,9056
2,4,4222.649521786492,1,9057,9057
2,4,4222.847123225242,0,9058,9058
1,3,4223.79950538937,-1,9059,9059
1,4,4224.931118805714,-1,9060,9060
1,3,4224.964917952188,-1,9061,9061
1,3,4225.754761557491,-1,9062,9062
2,4,4226.320509387751,0,9063,9063
2,4,4226.691528285598,0,9064,9064
2,4,4226.727583242244,0,9065,9065
1,4,4227.118344743157,-1,9066,9066
1,3,4227.457464937522,-1,9067,9067
1,4,4227.649522182026,-1,9068,9068
1,3,4228.729432856406,-1,9069,9069
2,3,4228.757342195046,-1,9070,9070
2,4,4228.798835037718,1,9071,9071
2,3,4228.819375683416,-1,9072,9072
2,4,4228.858445909156,1,9073,9073
2,4,4230.089143839523,0,9074,9074
1,4,4230.74334760133,-1,9075,9075
1,4,4231.786419781116,-1,9076,9076
1,3,4231.850327246876,-1,9077,9077
2,3,4231.911903061107,-1,9078,9078
2,4,4231.931330065168,1,9079,9079
1,3,4232.253990278281,-1,9080,9080
2,3,4232.468229818788,-1,9081,9081
2,4,4232.4964995709315,1,9082,9082
1,3,4232.917526364437,-1,9083,9083
2,3,4232.917747922774,-1,9084,9084
2,3,4233.014259914294,-1,9085,9085
2,4,4233.067537428163,1,9086,9086
1,4,4233.457459489816,-1,9087,9087
1,3,4233.639896254406,-1,9088,9088
2,3,4233.6688233928135,-1,9089,9089
2,4,4233.675909876287,1,9090,9090
2,3,4233.741693472602,-1,9091,9091
2,4,4233.784000086933,1,9092,9092
2,3,4233.987425923786,-1,9093,9093
1,4,4234.714159519623,-1,9094,9094
1,4,4237.477059879254,-1,9095,9095
1,4,4238.392130971914,-1,9096,9096
1,3,4239.037344974164,-1,9097,9097
2,3,4239.121537818692,-1,9098,9098
2,4,4239.177761365301,1,9099,9099
2,4,4239.211791938868,0,9100,9100
1,4,4239.278159862535,-1,9101,9101
1,4,4239.547521177659,-1,9102,9102
1,4,4239.712223529201,-1,9103,9103
1,4,4239.915484390366,-1,9104,9104
1,3,4240.618963817887,-1,9105,9105
2,4,4241.319771348903,0,9106,9106
2,4,4242.007102550678,0,9107,9107
1,4,4242.359140244518,-1,9108,9108
1,4,4242.5352983236935,-1,9109,9109
1,3,4242.854349905945,-1,9110,9110
2,4,4242.872563160385,0,9111,9111
1,3,4243.166965542,-1,9112,9112
2,3,4243.234297346243,-1,9113,9113
2,4,4243.257057608475,1,9114,9114
2,4,4244.096794817774,0,9115,9115
1,3,4244.268464242599,-1,9116,9116
2,3,4244.30847650917,-1,9117,9117
2,4,4244.309971688389,1,9118,9118
2,3,4244.35478067696,-1,9119,9119
2,4,4244.383714027137,1,9120,9120
2,3,4244.842535602488,-1,9121,9121
2,4,4244.853746995412,1,9122,9122
2,4,4245.0564348738435,0,9123,9123
1,3,4245.209836766035,-1,9124,9124
1,4,4247.859672482539,-1,9125,9125
1,3,4249.298290839242,-1,9126,9126
2,3,4249.51598564256,-1,9127,9127
2,4,4249.529869040617,1,9128,9128
1,3,4250.247307632953,-1,9129,9129
2,3,4250.317423944086,-1,9130,9130
2,4,4250.396027507792,1,9131,9131
1,3,4250.973724554532,-1,9132,9132
2,3,4250.974668370228,-1,9133,9133
2,4,4250.981223939103,1,9134,9134
1,3,4250.985595998598,-1,9135,9135
2,3,4251.043302064267,-1,9136,9136
2,4,4251.044645243627,1,9137,9137
1,4,4251.554685773657,-1,9138,9138
2,4,4252.6238446926245,0,9139,9139
1,4,4253.621842126447,-1,9140,9140
2,4,4254.070009198948,0,9141,9141
2,4,4254.647326331048,0,9142,9142
2,4,4254.979100006919,0,9143,9143
1,3,4256.5179127311585,-1,9144,9144
2,3,4256.587850181248,-1,9145,9145
2,3,4256.667123531334,-1,9146,9146
2,4,4256.733723181433,1,9147,9147
1,3,4256.868552582465,-1,9148,9148
2,3,4256.879535768498,-1,9149,9149
2,4,4256.916350432201,1,9150,9150
2,3,4256.920052164222,-1,9151,9151
2,4,4256.920079483494,1,9152,9152
2,3,4256.924694218159,-1,9153,9153
2,3,4256.93381166765,-1,9154,9154
1,4,4256.950011701684,-1,9155,9155
2,4,4256.963319539198,1,9156,9156
1,4,4257.09910415926,-1,9157,9157
1,4,4257.237001713537,-1,9158,9158
1,4,4258.15913941236,-1,9159,9159
1,3,4258.511359434935,-1,9160,9160
2,3,4258.529877045655,-1,9161,9161
2,3,4258.544869934892,-1,9162,9162
2,4,4258.615966567986,1,9163,9163
2,4,4258.69458644449,0,9164,9164
2,4,4262.893917939148,0,9165,9165
1,4,4264.0255726319,-1,9166,9166
1,3,4264.714701979485,-1,9167,9167
2,3,4264.723899475224,-1,9168,9168
2,4,4266.029285584663,0,9169,9169
1,3,4267.195111438705,-1,9170,9170
1,3,4267.227634187521,-1,9171,9171
2,3,4267.27512382578,-1,9172,9172
2,4,4267.293799523238,1,9173,9173
2,4,4267.787085357388,0,9174,9174
1,4,4267.907887621324,-1,9175,9175
1,3,4268.674891259147,-1,9176,9176
2,3,4268.814773527995,-1,9177,9177
2,4,4268.836748595102,1,9178,9178
1,3,4269.579104714954,-1,9179,9179
1,3,4269.791855723688,-1,9180,9180
2,3,4269.849402597904,-1,9181,9181
2,3,4269.851508104861,-1,9182,9182
1,4,4269.859861029195,-1,9183,9183
1,4,4270.666632444962,-1,9184,9184
1,3,4271.650539457622,-1,9185,9185
2,4,4274.173604865326,0,9186,9186
2,4,4276.433935007693,0,9187,9187
1,4,4280.88164925368,-1,9188,9188
1,4,4281.869660505721,-1,9189,9189
2,4,4282.60028467095,0,9190,9190
2,4,4283.32788801587,0,9191,9191
1,3,4283.830004601251,-1,9192,9192
2,4,4284.681429096076,0,9193,9193
1,4,4284.887382567382,-1,9194,9194
1,3,4285.008767566163,-1,9195,9195
1,3,4286.526891180512,-1,9196,9196
1,4,4287.245610401412,-1,9197,9197
1,3,4288.930346291872,-1,9198,9198
2,3,4288.9805101394595,-1,9199,9199
2,4,4289.019663114668,1,9200,9200
1,3,4289.26695836032,-1,9201,9201
2,3,4289.268769370993,-1,9202,9202
2,4,4289.271729412394,1,9203,9203
1,4,4289.32726990296,-1,9204,9204
1,3,4291.373258906625,-1,9205,9205
2,3,4291.398116096398,-1,9206,9206
2,4,4291.443346758207,1,9207,9207
1,4,4291.854586211474,-1,9208,9208
2,4,4292.519101464426,0,9209,9209
1,4,4292.566823048258,-1,9210,9210
1,3,4293.657440348892,-1,9211,9211
1,4,4296.078997768492,-1,9212,9212
1,3,4296.08937652247,-1,9213,9213
1,4,4296.091758923978,-1,9214,9214
2,4,4296.453426336149,0,9215,9215
2,4,4298.340373182658,0,9216,9216
1,4,4298.541197896054,-1,9217,9217
2,4,4298.590875369726,0,9218,9218
1,3,4299.62180481251,-1,9219,9219
2,3,4299.65494296525,-1,9220,9220
2,4,4299.664885494437,1,9221,9221
2,3,4299.7296797409035,-1,9222,9222
2,4,4299.801511855473,1,9223,9223
1,3,4299.995125036299,-1,9224,9224
2,3,4300.060707126106,-1,9225,9225
2,3,4300.0846493005865,-1,9226,9226
2,3,4300.085371544245,-1,9227,9227
2,4,4300.099860688518,1,9228,9228
2,3,4300.128039725234,-1,9229,9229
2,4,4300.136836630947,1,9230,9230
2,4,4300.202970578897,1,9231,9231
1,3,4300.547677712443,-1,9232,9232
1,3,4300.553170153339,-1,9233,9233
2,3,4300.619879697927,-1,9234,9234
2,3,4300.7956970044115,-1,9235,9235
2,4,4300.87848279237,1,9236,9236
1,4,4301.741749454385,-1,9237,9237
1,3,4302.525690108056,-1,9238,9238
2,3,4302.538607416476,-1,9239,9239
2,4,4302.561012567999,1,9240,9240
2,4,4302.648360141771,0,9241,9241
1,3,4302.990361992895,-1,9242,9242
1,3,4303.022867450871,-1,9243,9243
2,3,4303.085391713234,-1,9244,9244
2,3,4303.155013869701,-1,9245,9245
2,4,4303.171197778963,1,9246,9246
1,4,4303.242120076824,-1,9247,9247
2,4,4303.4408579091,0,9248,9248
1,4,4305.1203042294255,-1,9249,9249
1,3,4306.009708092575,-1,9250,9250
1,3,4306.752417199047,-1,9251,9251
2,4,4306.824174587435,0,9252,9252
1,3,4307.801902621142,-1,9253,9253
1,4,4308.454224913808,-1,9254,9254
1,4,4308.676744285689,-1,9255,9255
2,4,4310.53721547021,0,9256,9256
2,4,4310.858724916756,0,9257,9257
2,4,4310.931502058657,0,9258,9258
2,4,4311.3527978915845,0,9259,9259
1,4,4313.133687287044,-1,9260,9260
1,4,4315.904884221466,-1,9261,9261
2,4,4318.598089464968,0,9262,9262
1,4,4319.107847678535,-1,9263,9263
2,4,4320.368241080403,0,9264,9264
1,3,4322.011097144443,-1,9265,9265
1,3,4322.488682763068,-1,9266,9266
2,3,4322.511460871191,-1,9267,9267
2,4,4322.565699635847,1,9268,9268
1,4,4322.650646309307,-1,9269,9269
1,3,4323.545030346725,-1,9270,9270
2,3,4323.747240147267,-1,9271,9271
2,4,4323.7477427527365,1,9272,9272
1,4,4325.1036584211,-1,9273,9273
1,4,4325.323340578679,-1,9274,9274
2,4,4327.061059845052,0,9275,9275
1,3,4327.179951175369,-1,9276,9276
2,3,4327.185459276515,-1,9277,9277
2,4,4327.295683834008,1,9278,9278
2,4,4327.305998333113,0,9279,9279
1,3,4327.826844429705,-1,9280,9280
2,3,4327.8583960809765,-1,9281,9281
2,3,4327.860009766226,-1,9282,9282
2,4,4327.865858891108,1,9283,9283
2,3,4327.866686107215,-1,9284,9284
2,4,4327.876387973365,1,9285,9285
2,3,4327.8897818970345,-1,9286,9286
2,4,4327.897141276413,1,9287,9287
2,3,4328.006197573575,-1,9288,9288
1,4,4328.120674521519,-1,9289,9289
2,4,4328.671262429486,0,9290,9290
1,3,4328.85312583778,-1,9291,9291
2,3,4328.872382176757,-1,9292,9292
2,4,4328.90765812612,1,9293,9293
1,4,4329.000643491743,-1,9294,9294
1,3,4329.311190819794,-1,9295,9295
2,3,4329.311913089256,-1,9296,9296
1,3,4329.3303072269355,-1,9297,9297
2,3,4329.33135632639,-1,9298,9298
2,3,4329.35062471851,-1,9299,9299
2,4,4329.383493488039,1,9300,9300
2,4,4329.3983737234,1,9301,9301
1,4,4331.444381190412,-1,9302,9302
1,4,4331.869946769644,-1,9303,9303
1,4,4332.077557261931,-1,9304,9304
1,3,4333.0500380637495,-1,9305,9305
2,3,4333.094672988681,-1,9306,9306
2,3,4333.154896023398,-1,9307,9307
2,3,4333.167370515154,-1,9308,9308
2,3,4333.191716020355,-1,9309,9309
2,4,4333.192234655956,1,9310,9310
2,4,4333.20108752791,1,9311,9311
2,4,4333.268530149787,1,9312,9312
1,4,4333.638523943967,-1,9313,9313
1,4,4335.031096927374,-1,9314,9314
1,4,4335.26795063299,-1,9315,9315
2,4,4335.707038822558,0,9316,9316
2,4,4335.742434362624,0,9317,9317
2,4,4336.444081475115,0,9318,9318
2,4,4337.0163416461055,0,9319,9319
1,4,4337.725381487934,-1,9320,9320
1,4,4340.99893542447,-1,9321,9321
1,3,4341.585051585098,-1,9322,9322
1,3,4341.638311032166,-1,9323,9323
2,3,4341.657697474066,-1,9324,9324
2,3,4341.730825116378,-1,9325,9325
2,4,4341.737156543472,1,9326,9326
2,3,4341.843978539865,-1,9327,9327
2,4,4341.939008679567,1,9328,9328
1,3,4343.664864877304,-1,9329,9329
1,4,4343.727274979432,-1,9330,9330
1,3,4344.68616016475,-1,9331,9331
1,4,4345.4254643209015,-1,9332,9332
1,3,4345.584803331149,-1,9333,9333
2,3,4345.594489933494,-1,9334,9334
2,4,4345.627120568661,1,9335,9335
1,4,4345.727051926078,-1,9336,9336
1,4,4346.201013074048,-1,9337,9337
1,3,4347.650447521505,-1,9338,9338
2,4,4347.984678629321,0,9339,9339
2,4,4348.34430120583,0,9340,9340
1,3,4351.013649151088,-1,9341,9341
1,4,4351.714240236961,-1,9342,9342
1,4,4352.063909962292,-1,9343,9343
1,3,4353.633608953775,-1,9344,9344
2,4,4353.774453569123,0,9345,9345
2,3,4353.806276810815,-1,9346,9346
2,4,4353.871810576328,1,9347,9347
1,3,4354.888560922243,-1,9348,9348
2,3,4354.89502569051,-1,9349,9349
2,4,4354.897557527228,1,9350,9350
2,3,4355.036126335862,-1,9351,9351
2,3,4355.1037497245015,-1,9352,9352
2,4,4355.118096625431,1,9353,9353
2,4,4355.13136445973,1,9354,9354
1,4,4356.326677357075,-1,9355,9355
1,3,4357.035052656695,-1,9356,9356
2,3,4357.092734566106,-1,9357,9357
2,3,4357.3134280709755,-1,9358,9358
2,3,4357.368199277596,-1,9359,9359
2,4,4357.374322083494,1,9360,9360
2,4,4357.386265201851,1,9361,9361
2,4,4357.73196259405,0,9362,9362
1,3,4357.953308189481,-1,9363,9363
2,3,4357.9677386864505,-1,9364,9364
2,4,4358.164927254306,1,9365,9365
1,3,4358.438712080356,-1,9366,9366
1,4,4358.954151619741,-1,9367,9367
1,4,4359.28740312766,-1,9368,9368
1,3,4359.88063459462,-1,9369,9369
2,3,4359.928147777119,-1,9370,9370
2,4,4359.951922893464,1,9371,9371
2,3,4359.952264058255,-1,9372,9372
1,4,4360.123707408919,-1,9373,9373
2,4,4361.324891657721,0,9374,9374
1,4,4362.219678564183,-1,9375,9375
1,4,4362.249644025913,-1,9376,9376
1,4,4362.557783419824,-1,9377,9377
2,4,4363.055226025442,0,9378,9378
2,4,4363.113279320139,0,9379,9379
1,4,4364.185094789982,-1,9380,9380
1,3,4365.254615720421,-1,9381,9381
2,3,4365.289226004751,-1,9382,9382
2,3,4365.292631049179,-1,9383,9383
2,4,4365.292873417049,1,9384,9384
2,4,4365.521276549628,1,9385,9385
2,3,4365.530001425637,-1,9386,9386
2,4,4365.994736893375,0,9387,9387
1,4,4367.1541059814435,-1,9388,9388
2,4,4367.191460578281,0,9389,9389
1,3,4368.2554422758785,-1,9390,9390
1,4,4368.959656769634,-1,9391,9391
1,4,4369.13617503427,-1,9392,9392
2,4,4369.946723714199,0,9393,9393
1,3,4370.380373348687,-1,9394,9394
2,4,4371.190821156342,0,9395,9395
1,3,4371.522294636809,-1,9396,9396
2,3,4371.681694112313,-1,9397,9397
2,4,4371.954297302476,1,9398,9398
1,3,4372.454627183039,-1,9399,9399
2,3,4372.4905308729585,-1,9400,9400
1,3,4372.50071137295,-1,9401,9401
2,4,4372.593426434998,1,9402,9402
2,4,4372.825707475425,0,9403,9403
1,3,4374.464941653907,-1,9404,9404
1,4,4374.862666994278,-1,9405,9405
2,4,4375.746909571777,0,9406,9406
2,4,4376.433413943624,0,9407,9407
1,3,4376.6840209055545,-1,9408,9408
2,3,4376.688715220149,-1,9409,9409
2,4,4376.715360450931,1,9410,9410
2,3,4376.71589964859,-1,9411,9411
2,4,4376.844622448361,1,9412,9412
1,4,4377.459351216955,-1,9413,9413
2,4,4378.429717460313,0,9414,9414
1,3,4378.585373510261,-1,9415,9415
1,3,4378.702543512427,-1,9416,9416
1,3,4378.848395119614,-1,9417,9417
2,3,4378.87951394651,-1,9418,9418
2,4,4378.901266496728,1,9419,9419
2,3,4378.919657047796,-1,9420,9420
2,4,4378.9556643095,1,9421,9421
1,4,4379.105675615449,-1,9422,9422
2,4,4379.252258744026,0,9423,9423
2,4,4381.522465806791,0,9424,9424
1,4,4383.274161709966,-1,9425,9425
1,3,4384.181611618181,-1,9426,9426
2,3,4384.2833077635605,-1,9427,9427
2,3,4384.327654646025,-1,9428,9428
2,4,4384.427745921826,1,9429,9429
1,4,4386.19619921573,-1,9430,9430
1,3,4388.954522067094,-1,9431,9431
2,4,4389.050536710721,0,9432,9432
2,3,4389.0705156447575,-1,9433,9433
1,3,4389.834735496184,-1,9434,9434
2,3,4389.86792970493,-1,9435,9435
2,4,4389.883640072116,1,9436,9436
1,3,4390.382440114608,-1,9437,9437
2,4,4390.414755693676,0,9438,9438
2,4,4391.586055454141,0,9439,9439
1,4,4391.879350119348,-1,9440,9440
2,4,4392.5015039033915,0,9441,9441
1,4,4392.616792013213,-1,9442,9442
2,4,4392.7761987818685,0,9443,9443
1,4,4392.846204771355,-1,9444,9444
2,4,4394.113208104041,0,9445,9445
2,4,4394.630232812787,0,9446,9446
1,3,4394.6351028502995,-1,9447,9447
1,4,4396.680440510858,-1,9448,9448
1,3,4397.606371436568,-1,9449,9449
1,4,4397.606409064047,-1,9450,9450
1,4,4399.457257790773,-1,9451,9451
1,3,4399.697263899662,-1,9452,9452
1,3,4400.362753954984,-1,9453,9453
1,4,4400.639470071871,-1,9454,9454
1,3,4400.760338942266,-1,9455,9455
2,4,4401.4946395213465,0,9456,9456
1,4,4402.601738370153,-1,9457,9457
1,3,4402.671248716547,-1,9458,9458
2,3,4402.805481333669,-1,9459,9459
2,4,4402.8686901064675,1,9460,9460
1,4,4402.956015852369,-1,9461,9461
1,4,4403.130753776953,-1,9462,9462
1,3,4403.880398075681,-1,9463,9463
2,3,4403.890135642365,-1,9464,9464
2,4,4404.274943873091,0,9465,9465
1,4,4405.0839034084165,-1,9466,9466
1,3,4406.087119170711,-1,9467,9467
2,4,4406.447861703638,0,9468,9468
2,4,4408.285973514594,0,9469,9469
1,3,4408.600222694033,-1,9470,9470
2,3,4408.715849620052,-1,9471,9471
2,4,4408.7325666271045,1,9472,9472
2,4,4408.908541421385,0,9473,9473
2,4,4409.443840475947,0,9474,9474
2,4,4410.4533404872855,0,9475,9475
1,3,4410.672997292466,-1,9476,9476
2,3,4410.688114693714,-1,9477,9477
2,4,4410.723171449245,1,9478,9478
1,4,4411.454147419691,-1,9479,9479
1,3,4412.127321219467,-1,9480,9480
2,3,4412.1282405565335,-1,9481,9481
2,3,4412.141854395283,-1,9482,9482
2,4,4412.154716069891,1,9483,9483
2,4,4412.1625444147085,1,9484,9484
2,3,4412.183461683306,-1,9485,9485
2,3,4412.198574367936,-1,9486,9486
2,4,4412.3763409959465,1,9487,9487
1,3,4412.745695713914,-1,9488,9488
2,3,4412.9494807416295,-1,9489,9489
2,4,4413.087326738229,1,9490,9490
1,3,4413.150510488772,-1,9491,9491
1,3,4414.680658570552,-1,9492,9492
2,3,4414.9287778433,-1,9493,9493
2,4,4414.971905026776,1,9494,9494
2,4,4415.019308582614,0,9495,9495
2,4,4415.621273963445,0,9496,9496
1,4,4415.641766607939,-1,9497,9497
1,3,4415.707207611153,-1,9498,9498
1,3,4415.870441714361,-1,9499,9499
2,3,4415.900230114246,-1,9500,9500
2,4,4415.925253962838,1,9501,9501
1,3,4416.079880590274,-1,9502,9502
2,3,4416.095583266223,-1,9503,9503
2,3,4416.096564671783,-1,9504,9504
2,4,4416.107919056181,1,9505,9505
2,4,4416.26845981498,1,9506,9506
1,3,4416.37945256861,-1,9507,9507
2,3,4416.39124120459,-1,9508,9508
2,4,4416.42650147113,1,9509,9509
2,4,4417.106369949748,0,9510,9510
1,4,4417.512815670499,-1,9511,9511
1,3,4417.758504897115,-1,9512,9512
1,3,4418.043828409786,-1,9513,9513
2,3,4418.094220684989,-1,9514,9514
2,4,4418.107530420221,1,9515,9515
2,3,4418.136037211193,-1,9516,9516
2,4,4418.218193256922,1,9517,9517
1,4,4420.243245400898,-1,9518,9518
1,3,4421.355811402709,-1,9519,9519
1,3,4421.408845059855,-1,9520,9520
1,4,4421.525923267984,-1,9521,9521
1,4,4422.934032670597,-1,9522,9522
2,4,4423.6159539277805,0,9523,9523
2,4,4423.618530420762,0,9524,9524
1,3,4424.663369546491,-1,9525,9525
2,4,4424.933637368374,0,9526,9526
2,4,4425.1715940298145,0,9527,9527
1,4,4425.727264410576,-1,9528,9528
2,4,4427.036134067981,0,9529,9529
2,4,4428.020529015789,0,9530,9530
1,4,4428.630690523361,-1,9531,9531
1,3,4429.147120084795,-1,9532,9532
1,3,4429.333642222251,-1,9533,9533
2,4,4430.024801056701,0,9534,9534
1,4,4430.067999577268,-1,9535,9535
1,3,4430.790560587079,-1,9536,9536
2,4,4431.459478589199,0,9537,9537
2,4,4433.196798232784,0,9538,9538
1,4,4433.5117788421285,-1,9539,9539
1,3,4433.6858847301455,-1,9540,9540
1,4,4434.843590520375,-1,9541,9541
1,3,4435.00645466909,-1,9542,9542
2,3,4435.06610146312,-1,9543,9543
2,4,4435.074004538685,1,9544,9544
2,3,4435.075040024708,-1,9545,9545
2,3,4435.083690796457,-1,9546,9546
2,4,4435.144102479714,1,9547,9547
1,3,4436.7146051637565,-1,9548,9548
2,3,4436.746772772908,-1,9549,9549
2,4,4436.772417375372,1,9550,9550
1,4,4437.007215416737,-1,9551,9551
2,4,4437.879852656771,0,9552,9552
2,4,4438.480389749146,0,9553,9553
2,4,4439.142033155531,0,9554,9554
1,3,4440.4760819727535,-1,9555,9555
2,3,4440.482393957725,-1,9556,9556
